,Name,Label,Formula,Sample,Intensity_x,Unlabeled Fragment,NA Corrected,Intensity_y,NA Corrected with zero,Pool_total,Fractional enrichment
2534,Ureidosuccinic acid,C13-label-1,C5H8N2O5,SAMPLE_2_8,0.0,Ureidosuccinic acid,-976.1359114170954,0.0,0.0,14838.265296610101,0.0
2535,Ureidosuccinic acid,C13-label-2,C5H8N2O5,SAMPLE_2_8,0.0,Ureidosuccinic acid,-119.33711670316588,0.0,0.0,14838.265296610101,0.0
2536,Ureidosuccinic acid,C13-label-3,C5H8N2O5,SAMPLE_2_8,0.0,Ureidosuccinic acid,6.0448828281205,0.0,6.0448828281205,14838.265296610101,0.0004073847385314975
2537,Ureidosuccinic acid,C13-label-4,C5H8N2O5,SAMPLE_2_8,0.0,Ureidosuccinic acid,0.7590039640248732,0.0,0.7590039640248732,14838.265296610101,5.1151799004313035e-05
2538,Ureidosuccinic acid,C13-label-5,C5H8N2O5,SAMPLE_2_8,0.0,Ureidosuccinic acid,-0.018438326252000356,0.0,0.0,14838.265296610101,0.0
2539,2-Isopropylmalic acid,C12 PARENT,C7H12O5,SAMPLE_2_8,163095.6,2-Isopropylmalic acid,178803.16125620352,163095.6,178803.16125620352,190789.0461686125,0.937177290032593
2540,2-Isopropylmalic acid,C13-label-1,C7H12O5,SAMPLE_2_8,12491.68,2-Isopropylmalic acid,-1023.0856377349842,12491.68,0.0,190789.0461686125,0.0
2541,2-Isopropylmalic acid,C13-label-2,C7H12O5,SAMPLE_2_8,0.0,2-Isopropylmalic acid,-2196.8632942434397,0.0,0.0,190789.0461686125,0.0
2542,2-Isopropylmalic acid,C13-label-3,C7H12O5,SAMPLE_2_8,0.0,2-Isopropylmalic acid,-10.106761293983483,0.0,0.0,190789.0461686125,0.0
2543,2-Isopropylmalic acid,C13-label-4,C7H12O5,SAMPLE_2_8,11417.17,2-Isopropylmalic acid,11984.120123108778,11417.17,11984.120123108778,190789.0461686125,0.06281346001655486
2544,2-Isopropylmalic acid,C13-label-5,C7H12O5,SAMPLE_2_8,0.0,2-Isopropylmalic acid,-443.3433868239036,0.0,0.0,190789.0461686125,0.0
2545,2-Isopropylmalic acid,C13-label-6,C7H12O5,SAMPLE_2_8,0.0,2-Isopropylmalic acid,-111.88767146287532,0.0,0.0,190789.0461686125,0.0
2546,2-Isopropylmalic acid,C13-label-7,C7H12O5,SAMPLE_2_8,0.0,2-Isopropylmalic acid,1.7647893001961905,0.0,1.7647893001961905,190789.0461686125,9.249950852191657e-06
2547,Glucosamine,C12 PARENT,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2548,Glucosamine,C13-label-1,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2549,Glucosamine,C13-label-2,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2550,Glucosamine,C13-label-3,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2551,Glucosamine,C13-label-4,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2552,Glucosamine,C13-label-5,C6H13NO5,SAMPLE_2_8,0.0,Glucosamine,0.0,0.0,0.0,0.0,0.0
2553,D-Glucose,C12 PARENT,C6H12O6,SAMPLE_2_8,5066930.0,D-Glucose,5506476.486432887,5066930.0,5506476.486432887,5507011.430210726,0.9999028613278511
2554,D-Glucose,C13-label-1,C6H12O6,SAMPLE_2_8,293691.6,D-Glucose,-74008.72339882857,293691.6,0.0,5507011.430210726,0.0
2555,D-Glucose,C13-label-2,C6H12O6,SAMPLE_2_8,0.0,D-Glucose,-72105.54794974171,0.0,0.0,5507011.430210726,0.0
2556,D-Glucose,C13-label-3,C6H12O6,SAMPLE_2_8,0.0,D-Glucose,-272.80710030881954,0.0,0.0,5507011.430210726,0.0
2557,D-Glucose,C13-label-4,C6H12O6,SAMPLE_2_8,0.0,D-Glucose,522.8190409175503,0.0,522.8190409175503,5507011.430210726,9.493698125437604e-05
2558,D-Glucose,C13-label-5,C6H12O6,SAMPLE_2_8,0.0,D-Glucose,12.124736921573108,0.0,12.124736921573108,5507011.430210726,2.2016908944583675e-06
2559,D-Glucose,C13-label-6,C6H12O6,SAMPLE_2_8,0.0,D-Glucose,-2.6416345942701853,0.0,0.0,5507011.430210726,0.0
2560,L-Tyrosine,C12 PARENT,C9H11NO3,SAMPLE_2_8,1203034.0,L-Tyrosine,1346852.723573407,1203034.0,1346852.723573407,1347157.559636966,0.9997737190714044
2561,L-Tyrosine,C13-label-1,C9H11NO3,SAMPLE_2_8,107588.2,L-Tyrosine,-24049.840615544785,107588.2,0.0,1347157.559636966,0.0
2562,L-Tyrosine,C13-label-2,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,-12485.183553098057,0.0,0.0,1347157.559636966,0.0
2563,L-Tyrosine,C13-label-3,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,254.65441285635808,0.0,254.65441285635808,1347157.559636966,0.0001890309051340533
2564,L-Tyrosine,C13-label-4,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,50.18114382497759,0.0,50.18114382497759,1347157.559636966,3.724964720422196e-05
2565,L-Tyrosine,C13-label-5,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,-0.1572910206671847,0.0,0.0,1347157.559636966,0.0
2566,L-Tyrosine,C13-label-6,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,-0.17530965251835612,0.0,0.0,1347157.559636966,0.0
2567,L-Tyrosine,C13-label-7,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,-0.002866558980664835,0.0,0.0,1347157.559636966,0.0
2568,L-Tyrosine,C13-label-8,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,0.0004879977137946709,0.0,0.0004879977137946709,1347157.559636966,3.62242493688843e-10
2569,L-Tyrosine,C13-label-9,C9H11NO3,SAMPLE_2_8,0.0,L-Tyrosine,1.8880268284365944e-05,0.0,1.8880268284365944e-05,1347157.559636966,1.4014892429846011e-11
2570,Sorbitol,C12 PARENT,C6H14O6,SAMPLE_2_8,983862.2,Sorbitol,1069531.1993994964,983862.2,1069531.1993994964,1119276.6615706699,0.9555557049663074
2571,Sorbitol,C13-label-1,C6H14O6,SAMPLE_2_8,67766.29,Sorbitol,-3147.40422401611,67766.29,0.0,1119276.6615706699,0.0
2572,Sorbitol,C13-label-2,C6H14O6,SAMPLE_2_8,56415.61,Sorbitol,45277.49448611359,56415.61,45277.49448611359,1119276.6615706699,0.04045246009380391
2573,Sorbitol,C13-label-3,C6H14O6,SAMPLE_2_8,0.0,Sorbitol,-3098.0931793779887,0.0,0.0,1119276.6615706699,0.0
2574,Sorbitol,C13-label-4,C6H14O6,SAMPLE_2_8,4822.022,Sorbitol,4467.967685059865,4822.022,4467.967685059865,1119276.6615706699,0.003991834939888777
2575,Sorbitol,C13-label-5,C6H14O6,SAMPLE_2_8,0.0,Sorbitol,-111.79140516081978,0.0,0.0,1119276.6615706699,0.0
2576,Sorbitol,C13-label-6,C6H14O6,SAMPLE_2_8,0.0,Sorbitol,-53.87135716980887,0.0,0.0,1119276.6615706699,0.0
2577,3-Phosphoglyceric acid,C12 PARENT,C3H7O7P,SAMPLE_2_8,99112.87,3-Phosphoglyceric acid,104335.92761826774,99112.87,104335.92761826774,104357.64862874491,0.9997918599090476
2578,3-Phosphoglyceric acid,C13-label-1,C3H7O7P,SAMPLE_2_8,0.0,3-Phosphoglyceric acid,-3872.3321909560295,0.0,0.0,104357.64862874491,0.0
2579,3-Phosphoglyceric acid,C13-label-2,C3H7O7P,SAMPLE_2_8,0.0,3-Phosphoglyceric acid,-1383.667458465952,0.0,0.0,104357.64862874491,0.0
2580,3-Phosphoglyceric acid,C13-label-3,C3H7O7P,SAMPLE_2_8,0.0,3-Phosphoglyceric acid,21.721010477172847,0.0,21.721010477172847,104357.64862874491,0.00020814009095246975
2581,Citric acid,C12 PARENT,C6H8O7,SAMPLE_2_8,6112278.0,Citric acid,6654492.601124327,6112278.0,6654492.601124327,6690013.305458227,0.9946904882379053
2582,Citric acid,C13-label-1,C6H8O7,SAMPLE_2_8,426093.4,Citric acid,-10814.673053445873,426093.4,0.0,6690013.305458227,0.0
2583,Citric acid,C13-label-2,C6H8O7,SAMPLE_2_8,113776.1,Citric acid,16349.565659252143,113776.1,16349.565659252143,6690013.305458227,0.0024438764039397217
2584,Citric acid,C13-label-3,C6H8O7,SAMPLE_2_8,25099.47,Citric acid,19157.696393636852,25099.47,19157.696393636852,6690013.305458227,0.002863626052582964
2585,Citric acid,C13-label-4,C6H8O7,SAMPLE_2_8,0.0,Citric acid,-1674.8253233853143,0.0,0.0,6690013.305458227,0.0
2586,Citric acid,C13-label-5,C6H8O7,SAMPLE_2_8,0.0,Citric acid,-279.2910582432222,0.0,0.0,6690013.305458227,0.0
2587,Citric acid,C13-label-6,C6H8O7,SAMPLE_2_8,0.0,Citric acid,13.442281011288083,0.0,13.442281011288083,6690013.305458227,2.009305571981574e-06
2588,D-Erythrose 4-phosphate,C12 PARENT,C4H9O7P,SAMPLE_2_8,17149.55,D-Erythrose 4-phosphate,18261.4172397608,17149.55,18261.4172397608,18269.898600980734,0.9995357740398473
2589,D-Erythrose 4-phosphate,C13-label-2,C4H9O7P,SAMPLE_2_8,0.0,D-Erythrose 4-phosphate,-234.4512876859749,0.0,0.0,18269.898600980734,0.0
2590,D-Erythrose 4-phosphate,C13-label-3,C4H9O7P,SAMPLE_2_8,0.0,D-Erythrose 4-phosphate,6.561711237111988,0.0,6.561711237111988,18269.898600980734,0.00035915422304312914
2591,D-Erythrose 4-phosphate,C13-label-4,C4H9O7P,SAMPLE_2_8,0.0,D-Erythrose 4-phosphate,1.9196499828225237,0.0,1.9196499828225237,18269.898600980734,0.00010507173710966718
2592,Glycine,C12 PARENT,C2H5NO2,SAMPLE_2_9,1216425.0,Glycine,1255335.2640219391,1216425.0,1255335.2640219391,1275441.4760435915,0.9842358803604053
2593,Glycine,C13-label-1,C2H5NO2,SAMPLE_2_9,53292.33,Glycine,20106.212021652394,53292.33,20106.212021652394,1275441.4760435915,0.01576411963959467
2594,Glycine,C13-label-2,C2H5NO2,SAMPLE_2_9,0.0,Glycine,-5553.285045346751,0.0,0.0,1275441.4760435915,0.0
2595,Pyruvic acid,C12 PARENT,C3H4O3,SAMPLE_2_9,300171.8,Pyruvic acid,312826.85869679466,300171.8,312826.85869679466,312850.7886147205,0.9999235101243253
2596,Pyruvic acid,C13-label-1,C3H4O3,SAMPLE_2_9,0.0,Pyruvic acid,-10974.89339000726,0.0,0.0,312850.7886147205,0.0
2597,Pyruvic acid,C13-label-2,C3H4O3,SAMPLE_2_9,0.0,Pyruvic acid,-1711.3425115760535,0.0,0.0,312850.7886147205,0.0
2598,Pyruvic acid,C13-label-3,C3H4O3,SAMPLE_2_9,0.0,Pyruvic acid,23.929917925855477,0.0,23.929917925855477,312850.7886147205,7.648987567464775e-05
2599,L-Alanine,C12 PARENT,C3H7NO2,SAMPLE_2_9,923206.5,L-Alanine,963720.6535679152,923206.5,963720.6535679152,1087112.610435763,0.8864956990809013
2600,L-Alanine,C13-label-1,C3H7NO2,SAMPLE_2_9,31761.62,L-Alanine,-4512.8282846891925,31761.62,0.0,1087112.610435763,0.0
2601,L-Alanine,C13-label-2,C3H7NO2,SAMPLE_2_9,124979.2,L-Alanine,123391.95686784774,124979.2,123391.95686784774,1087112.610435763,0.11350430091909869
2602,L-Alanine,C13-label-3,C3H7NO2,SAMPLE_2_9,0.0,L-Alanine,-2165.949588436422,0.0,0.0,1087112.610435763,0.0
2603,L-Lactic acid,C12 PARENT,C3H6O3,SAMPLE_2_9,15900000.0,L-Lactic acid,16575306.451850597,15900000.0,16575306.451850597,22469969.705474645,0.7376648330688289
2604,L-Lactic acid,C13-label-1,C3H6O3,SAMPLE_2_9,914428.7,L-Lactic acid,356256.1418521599,914428.7,356256.1418521599,22469969.705474645,0.015854767341558128
2605,L-Lactic acid,C13-label-2,C3H6O3,SAMPLE_2_9,5538754.0,L-Lactic acid,5533079.737653326,5538754.0,5533079.737653326,22469969.705474645,0.24624331096918353
2606,L-Lactic acid,C13-label-3,C3H6O3,SAMPLE_2_9,83177.73,L-Lactic acid,5327.374118564203,83177.73,5327.374118564203,22469969.705474645,0.00023708862042952497
2607,L-Serine,C12 PARENT,C3H7NO3,SAMPLE_2_9,1196288.0,L-Serine,1251790.4062750423,1196288.0,1251790.4062750423,1276778.0517260472,0.9804291392562516
2608,L-Serine,C13-label-1,C3H7NO3,SAMPLE_2_9,39915.91,L-Serine,-7641.972624454059,39915.91,0.0,1276778.0517260472,0.0
2609,L-Serine,C13-label-2,C3H7NO3,SAMPLE_2_9,32105.57,L-Serine,24987.645451004926,32105.57,24987.645451004926,1276778.0517260472,0.01957086074374845
2610,L-Serine,C13-label-3,C3H7NO3,SAMPLE_2_9,0.0,L-Serine,-665.1588340422468,0.0,0.0,1276778.0517260472,0.0
2611,Glyceric acid,C12 PARENT,C3H6O4,SAMPLE_2_9,1382905.0,Glyceric acid,1445108.1443764681,1382905.0,1445108.1443764681,1445108.1443764681,1.0
2612,Glyceric acid,C13-label-1,C3H6O4,SAMPLE_2_9,26218.1,Glyceric acid,-24607.18303165616,26218.1,0.0,1445108.1443764681,0.0
2613,Glyceric acid,C13-label-2,C3H6O4,SAMPLE_2_9,10314.32,Glyceric acid,-842.5116289741655,10314.32,0.0,1445108.1443764681,0.0
2614,Glyceric acid,C13-label-3,C3H6O4,SAMPLE_2_9,0.0,Glyceric acid,-195.51948529995835,0.0,0.0,1445108.1443764681,0.0
2615,Uracil,C12 PARENT,C4H4N2O2,SAMPLE_2_9,148026.1,Uracil,156750.54773318386,148026.1,156750.54773318386,156769.7627066621,0.9998774318902671
2616,Uracil,C13-label-1,C4H4N2O2,SAMPLE_2_9,0.0,Uracil,-8297.160303806042,0.0,0.0,156769.7627066621,0.0
2617,Uracil,C13-label-2,C4H4N2O2,SAMPLE_2_9,0.0,Uracil,-446.4808529735371,0.0,0.0,156769.7627066621,0.0
2618,Uracil,C13-label-3,C4H4N2O2,SAMPLE_2_9,0.0,Uracil,17.57083825727303,0.0,17.57083825727303,156769.7627066621,0.00011208053105336709
2619,Uracil,C13-label-4,C4H4N2O2,SAMPLE_2_9,0.0,Uracil,1.6441352209666127,0.0,1.6441352209666127,156769.7627066621,1.0487578679588978e-05
2620,Creatinine,C12 PARENT,C4H7N3O,SAMPLE_2_9,208509.1,Creatinine,221163.75375442288,208509.1,221163.75375442288,221171.51723731437,0.9999648983603835
2621,Creatinine,C13-label-1,C4H7N3O,SAMPLE_2_9,4196.479,Creatinine,-8105.872844301177,4196.479,0.0,221171.51723731437,0.0
2622,Creatinine,C13-label-2,C4H7N3O,SAMPLE_2_9,0.0,Creatinine,-360.0689569292269,0.0,0.0,221171.51723731437,0.0
2623,Creatinine,C13-label-3,C4H7N3O,SAMPLE_2_9,0.0,Creatinine,6.873675920304095,0.0,6.873675920304095,221171.51723731437,3.1078486082494625e-05
2624,Creatinine,C13-label-4,C4H7N3O,SAMPLE_2_9,0.0,Creatinine,0.8898069711947414,0.0,0.8898069711947414,221171.51723731437,4.023153534005869e-06
2625,L-Proline,C12 PARENT,C5H9NO2,SAMPLE_2_9,1991480.0,L-Proline,2126443.29723798,1991480.0,2126443.29723798,2141135.929171599,0.9931379265867986
2626,L-Proline,C13-label-1,C5H9NO2,SAMPLE_2_9,95903.84,L-Proline,-28874.155574803313,95903.84,0.0,2141135.929171599,0.0
2627,L-Proline,C13-label-2,C5H9NO2,SAMPLE_2_9,23841.26,L-Proline,14690.339765176152,23841.26,14690.339765176152,2141135.929171599,0.006861002874702969
2628,L-Proline,C13-label-3,C5H9NO2,SAMPLE_2_9,0.0,L-Proline,-982.9496188125366,0.0,0.0,2141135.929171599,0.0
2629,L-Proline,C13-label-4,C5H9NO2,SAMPLE_2_9,0.0,L-Proline,-53.93491172892451,0.0,0.0,2141135.929171599,0.0
2630,L-Proline,C13-label-5,C5H9NO2,SAMPLE_2_9,0.0,L-Proline,2.292168442459507,0.0,2.292168442459507,2141135.929171599,1.0705384983877891e-06
2631,Fumaric acid,C12 PARENT,C4H4O4,SAMPLE_2_9,617012.3,Fumaric acid,651807.1925014083,617012.3,651807.1925014083,660207.9190653564,0.9872756349608153
2632,Fumaric acid,C13-label-1,C4H4O4,SAMPLE_2_9,16290.64,Fumaric acid,-13342.549906047074,16290.64,0.0,660207.9190653564,0.0
2633,Fumaric acid,C13-label-2,C4H4O4,SAMPLE_2_9,13150.3,Fumaric acid,8400.726563948054,13150.3,8400.726563948054,660207.9190653564,0.012724365039184626
2634,Fumaric acid,C13-label-3,C4H4O4,SAMPLE_2_9,0.0,Fumaric acid,-334.9873091428182,0.0,0.0,660207.9190653564,0.0
2635,Fumaric acid,C13-label-4,C4H4O4,SAMPLE_2_9,0.0,Fumaric acid,-78.43060224361307,0.0,0.0,660207.9190653564,0.0
2636,L-Valine,C12 PARENT,C5H11NO2,SAMPLE_2_9,6231862.0,L-Valine,6656194.179321203,6231862.0,6656194.179321203,6656203.830739501,0.9999985500116068
2637,L-Valine,C13-label-1,C5H11NO2,SAMPLE_2_9,376310.8,L-Valine,-11869.050210119793,376310.8,0.0,6656203.830739501,0.0
2638,L-Valine,C13-label-2,C5H11NO2,SAMPLE_2_9,28207.08,L-Valine,-6531.059218415616,28207.08,0.0,6656203.830739501,0.0
2639,L-Valine,C13-label-3,C5H11NO2,SAMPLE_2_9,0.0,L-Valine,-1423.9365238519608,0.0,0.0,6656203.830739501,0.0
2640,L-Valine,C13-label-4,C5H11NO2,SAMPLE_2_9,0.0,L-Valine,4.762258482458085,0.0,4.762258482458085,6656203.830739501,7.154616360251998e-07
2641,L-Valine,C13-label-5,C5H11NO2,SAMPLE_2_9,0.0,L-Valine,4.889159815796979,0.0,4.889159815796979,6656203.830739501,7.345267573114262e-07
2642,Succinic acid,C12 PARENT,C4H6O4,SAMPLE_2_9,169000000.0,Succinic acid,178583910.87888485,169000000.0,178583910.87888485,178683275.13364792,0.9994439084761081
2643,Succinic acid,C13-label-1,C4H6O4,SAMPLE_2_9,7610908.0,Succinic acid,-418086.2749860627,7610908.0,0.0,178683275.13364792,0.0
2644,Succinic acid,C13-label-2,C4H6O4,SAMPLE_2_9,1584152.0,Succinic acid,99364.25476306463,1584152.0,99364.25476306463,178683275.13364792,0.0005560915238918929
2645,Succinic acid,C13-label-3,C4H6O4,SAMPLE_2_9,48871.17,Succinic acid,-15460.991492707271,48871.17,0.0,178683275.13364792,0.0
2646,Succinic acid,C13-label-4,C4H6O4,SAMPLE_2_9,0.0,Succinic acid,-5761.668213610579,0.0,0.0,178683275.13364792,0.0
2647,L-Threonine,C12 PARENT,C4H9NO3,SAMPLE_2_9,3857633.0,L-Threonine,4083144.0513541596,3857633.0,4083144.0513541596,4083172.927994732,0.9999929278918426
2648,L-Threonine,C13-label-1,C4H9NO3,SAMPLE_2_9,181101.7,L-Threonine,-16628.31797056858,181101.7,0.0,4083172.927994732,0.0
2649,L-Threonine,C13-label-2,C4H9NO3,SAMPLE_2_9,13503.73,L-Threonine,-13555.376385581483,13503.73,0.0,4083172.927994732,0.0
2650,L-Threonine,C13-label-3,C4H9NO3,SAMPLE_2_9,0.0,L-Threonine,-755.0483281342252,0.0,0.0,4083172.927994732,0.0
2651,L-Threonine,C13-label-4,C4H9NO3,SAMPLE_2_9,0.0,L-Threonine,28.876640572079307,0.0,28.876640572079307,4083172.927994732,7.0721081573835715e-06
2652,Purine,C12 PARENT,C5H4N4,SAMPLE_2_9,353421.2,Purine,379364.27744564804,353421.2,379364.27744564804,379381.27733921673,0.9999551904783285
2653,Purine,C13-label-1,C5H4N4,SAMPLE_2_9,19552.03,Purine,-5947.270440326953,19552.03,0.0,379381.27733921673,0.0
2654,Purine,C13-label-2,C5H4N4,SAMPLE_2_9,0.0,Purine,-460.55530953419736,0.0,0.0,379381.27733921673,0.0
2655,Purine,C13-label-3,C5H4N4,SAMPLE_2_9,0.0,Purine,16.998755642691282,0.0,16.998755642691282,379381.27733921673,4.4806522245672554e-05
2656,Purine,C13-label-4,C5H4N4,SAMPLE_2_9,0.0,Purine,-0.2215886741651799,0.0,0.0,379381.27733921673,0.0
2657,Purine,C13-label-5,C5H4N4,SAMPLE_2_9,0.0,Purine,0.00113792603312183,0.0,0.00113792603312183,379381.27733921673,2.999425910268035e-09
2658,L-Cysteine,C12 PARENT,C3H7NO2S,SAMPLE_2_9,12810.58,L-Cysteine,14076.59126976304,12810.58,14076.59126976304,14097.74478619687,0.998499510612893
2659,L-Cysteine,C13-label-1,C3H7NO2S,SAMPLE_2_9,0.0,L-Cysteine,-656.1891207393288,0.0,0.0,14097.74478619687,0.0
2660,L-Cysteine,C13-label-2,C3H7NO2S,SAMPLE_2_9,0.0,L-Cysteine,-658.4404390151275,0.0,0.0,14097.74478619687,0.0
2661,L-Cysteine,C13-label-3,C3H7NO2S,SAMPLE_2_9,0.0,L-Cysteine,21.153516433831005,0.0,21.153516433831005,14097.74478619687,0.0015004893871069687
2662,Itaconic acid,C12 PARENT,C5H6O4,SAMPLE_2_9,11700000.0,Itaconic acid,12502276.794806696,11700000.0,12502276.794806696,12536083.983950987,0.9973032097433638
2663,Itaconic acid,C13-label-1,C5H6O4,SAMPLE_2_9,709024.7,Itaconic acid,24398.7834884631,709024.7,24398.7834884631,12536083.983950987,0.0019462843037506004
2664,Itaconic acid,C13-label-2,C5H6O4,SAMPLE_2_9,44740.75,Itaconic acid,-69591.77003473454,44740.75,0.0,12536083.983950987,0.0
2665,Itaconic acid,C13-label-3,C5H6O4,SAMPLE_2_9,12567.72,Itaconic acid,9408.4056558271,12567.72,9408.4056558271,12536083.983950987,0.0007505059528854449
2666,Itaconic acid,C13-label-4,C5H6O4,SAMPLE_2_9,0.0,Itaconic acid,-85.88712248559001,0.0,0.0,12536083.983950987,0.0
2667,Itaconic acid,C13-label-5,C5H6O4,SAMPLE_2_9,0.0,Itaconic acid,-73.66263868933362,0.0,0.0,12536083.983950987,0.0
2668,Ketoleucine,C12 PARENT,C6H10O3,SAMPLE_2_9,7212362.0,Ketoleucine,7779387.851744474,7212362.0,7779387.851744474,7779450.688279849,0.999991922754203
2669,Ketoleucine,C13-label-1,C6H10O3,SAMPLE_2_9,501454.2,Ketoleucine,-4028.2836837951822,501454.2,0.0,7779450.688279849,0.0
2670,Ketoleucine,C13-label-2,C6H10O3,SAMPLE_2_9,37229.7,Ketoleucine,-22038.75722266181,37229.7,0.0,7779450.688279849,0.0
2671,Ketoleucine,C13-label-3,C6H10O3,SAMPLE_2_9,0.0,Ketoleucine,-2337.7048367379703,0.0,0.0,7779450.688279849,0.0
2672,Ketoleucine,C13-label-4,C6H10O3,SAMPLE_2_9,0.0,Ketoleucine,50.43457985428945,0.0,50.43457985428945,7779450.688279849,6.483051551476738e-06
2673,Ketoleucine,C13-label-5,C6H10O3,SAMPLE_2_9,0.0,Ketoleucine,12.264115400374479,0.0,12.264115400374479,7779450.688279849,1.5764757553963306e-06
2674,Ketoleucine,C13-label-6,C6H10O3,SAMPLE_2_9,0.0,Ketoleucine,0.13784012058595155,0.0,0.13784012058595155,7779450.688279849,1.7718490174841643e-08
2675,5-Aminolevulinic acid,C12 PARENT,C5H9NO3,SAMPLE_2_9,71808.38,5-Aminolevulinic acid,76859.32143934249,71808.38,76859.32143934249,76877.37817832507,0.9997651228565482
2676,5-Aminolevulinic acid,C13-label-1,C5H9NO3,SAMPLE_2_9,0.0,5-Aminolevulinic acid,-4734.353782232081,0.0,0.0,76877.37817832507,0.0
2677,5-Aminolevulinic acid,C13-label-2,C5H9NO3,SAMPLE_2_9,0.0,5-Aminolevulinic acid,-334.60790749951013,0.0,0.0,76877.37817832507,0.0
2678,5-Aminolevulinic acid,C13-label-3,C5H9NO3,SAMPLE_2_9,0.0,5-Aminolevulinic acid,16.51973523309325,0.0,16.51973523309325,76877.37817832507,0.00021488421723714362
2679,5-Aminolevulinic acid,C13-label-4,C5H9NO3,SAMPLE_2_9,0.0,5-Aminolevulinic acid,1.5370037494968787,0.0,1.5370037494968787,76877.37817832507,1.9992926214674474e-05
2680,5-Aminolevulinic acid,C13-label-5,C5H9NO3,SAMPLE_2_9,0.0,5-Aminolevulinic acid,-0.03074642309312112,0.0,0.0,76877.37817832507,0.0
2681,Creatine,C12 PARENT,C4H9N3O2,SAMPLE_2_9,1179428.0,Creatine,1254394.757463788,1179428.0,1254394.757463788,1258370.4214961373,0.9968406250143559
2682,Creatine,C13-label-1,C4H9N3O2,SAMPLE_2_9,47044.15,Creatine,-22331.28182385984,47044.15,0.0,1258370.4214961373,0.0
2683,Creatine,C13-label-2,C4H9N3O2,SAMPLE_2_9,5790.932,Creatine,412.94235375380487,5790.932,412.94235375380487,1258370.4214961373,0.00032815643684856944
2684,Creatine,C13-label-3,C4H9N3O2,SAMPLE_2_9,3667.848,Creatine,3562.721678595453,3667.848,3562.721678595453,1258370.4214961373,0.002831218548795482
2685,Creatine,C13-label-4,C4H9N3O2,SAMPLE_2_9,0.0,Creatine,-94.57449318245534,0.0,0.0,1258370.4214961373,0.0
2686,L-Isoleucine,C12 PARENT,C6H13NO2,SAMPLE_2_9,5340458.0,L-Isoleucine,5769850.7660326455,5340458.0,5769850.7660326455,5769914.8221825985,0.9999888982503334
2687,L-Isoleucine,C13-label-1,C6H13NO2,SAMPLE_2_9,377462.8,L-Isoleucine,-17305.287512245082,377462.8,0.0,5769914.8221825985,0.0
2688,L-Isoleucine,C13-label-2,C6H13NO2,SAMPLE_2_9,13166.58,L-Isoleucine,-20801.756183494814,13166.58,0.0,5769914.8221825985,0.0
2689,L-Isoleucine,C13-label-3,C6H13NO2,SAMPLE_2_9,0.0,L-Isoleucine,-720.2955157494255,0.0,0.0,5769914.8221825985,0.0
2690,L-Isoleucine,C13-label-4,C6H13NO2,SAMPLE_2_9,0.0,L-Isoleucine,60.52530687261372,0.0,60.52530687261372,5769914.8221825985,1.0489809423169036e-05
2691,L-Isoleucine,C13-label-5,C6H13NO2,SAMPLE_2_9,0.0,L-Isoleucine,3.530843080195654,0.0,3.530843080195654,5769914.8221825985,6.119402433154176e-07
2692,L-Isoleucine,C13-label-6,C6H13NO2,SAMPLE_2_9,0.0,L-Isoleucine,-0.09112061701489599,0.0,0.0,5769914.8221825985,0.0
2693,L-Leucine,C12 PARENT,C6H13NO2,SAMPLE_2_9,5791352.0,L-Leucine,6256998.327402761,5791352.0,6256998.327402761,6257038.949501671,0.9999935077759244
2694,L-Leucine,C13-label-1,C6H13NO2,SAMPLE_2_9,389024.9,L-Leucine,-40462.62177900482,389024.9,0.0,6257038.949501671,0.0
2695,L-Leucine,C13-label-2,C6H13NO2,SAMPLE_2_9,22825.24,L-Leucine,-12186.977311794222,22825.24,0.0,6257038.949501671,0.0
2696,L-Leucine,C13-label-3,C6H13NO2,SAMPLE_2_9,0.0,L-Leucine,-1187.19719197297,0.0,0.0,6257038.949501671,0.0
2697,L-Leucine,C13-label-4,C6H13NO2,SAMPLE_2_9,0.0,L-Leucine,36.051160804066065,0.0,36.051160804066065,6257038.949501671,5.761696721887481e-06
2698,L-Leucine,C13-label-5,C6H13NO2,SAMPLE_2_9,0.0,L-Leucine,4.569053815679169,0.0,4.569053815679169,6257038.949501671,7.302262064459518e-07
2699,L-Leucine,C13-label-6,C6H13NO2,SAMPLE_2_9,0.0,L-Leucine,0.0018842900529360905,0.0,0.0018842900529360905,6257038.949501671,3.011472468276965e-10
